id,title,authors,venue,year
journals/sigmod/Goethals02,DATA WAREHOUSING AND BUSINESS INTELLIGENCE FOR E-COMMERCE - BOOK REVIEW,FRANK G. GOETHALS,SIGMOD Record,2002
conf/sigmod/GetoorTK01,SELECTIVITY ESTIMATION USING PROBABILISTIC MODELS,"DAPHNE KOLLER, LISE GETOOR, BENJAMIN TASKAR",SIGMOD Conference,2001
conf/vldb/RezendeS98,BRIDGING HETEROGENEITY: RESEARCH AND PRACTICE OF DATABASE MIDDLEWARE TECHNOLOGY,"GUNTER SAUTER, FERNANDO DE FERREIRA REZENDE",VLDB,1998
conf/vldb/DeRose99,"WHAT DO THOSE WEIRD XML TYPES WANT, ANYWAY?",STEVEN J. DEROSE,VLDB,1999
journals/sigmod/ChrysanthisSZ03,REPORT ON THE 4TH INTERNATIONAL CONFERENCE ON MOBILE DATA MANAGEMENT,"PANOS K. CHRYSANTHIS, ARKADY B. ZASLAVSKY, MORRIS SLOMAN",SIGMOD Record,2003
conf/vldb/BrownG01,A PROTOTYPE CONTENT-BASED RETRIEVAL SYSTEM THAT USES VIRTUAL IMAGES TO SAVE SPACE,"LEONARD BROWN, LE GRUENWALD",VLDB,2001
conf/vldb/BonifatiCDS01,WAREHOUSING WORKFLOW DATA: CHALLENGES AND OPPORTUNITIES,"UMESHWAR DAYAL, MING-CHIEN SHAN, ANGELA BONIFATI, FABIO CASATI",VLDB,2001
conf/vldb/ChenRS95,DECLUSTERING DATABASES ON HETEROGENEOUS DISK SYSTEMS,"DORON ROTEM, SRIDHAR SESHADRI, LING TONY CHEN",VLDB,1995
conf/vldb/DiaoLCT00,TOWARD LEARNING BASED WEB QUERY PROCESSING,"YANLEI DIAO, HONGJUN LU, ZENGPING TIAN, SONGTING CHEN",VLDB,2000
journals/sigmod/YanG95,INFORMATION FINDING IN A DIGITAL LIBRARY: THE STANFORD PERSPECTIVE,"TAK W. YAN, HECTOR GARCIA-MOLINA",SIGMOD Record,1995
journals/vldb/OoiTCH98,FAST IMAGE RETRIEVAL USING COLOR-SPATIAL INFORMATION,"KIAN-LEE TAN, TAT-SENG CHUA, BENG CHIN OOI, WYNNE HSU",VLDB J.,1998
conf/sigmod/Brewer98,DELIVERING HIGH AVAILABILITY FOR INKTOMI SEARCH ENGINES,ERIC A. BREWER,SIGMOD Conference,1998
conf/sigmod/MeccaAMMS98,THE ARANEUS WEB-BASE MANAGEMENT SYSTEM,"GIANSALVATORE MECCA, PAOLO MERIALDO, ALESSANDRO MASCI, PAOLO ATZENI, GIUSEPPE SINDONI",SIGMOD Conference,1998
conf/sigmod/GuhaRS98,CURE: AN EFFICIENT CLUSTERING ALGORITHM FOR LARGE DATABASES,"SUDIPTO GUHA, RAJEEV RASTOGI, KYUSEOK SHIM",SIGMOD Conference,1998
conf/vldb/YangKL97,ALGORITHMS FOR MATERIALIZED VIEW DESIGN IN DATA WAREHOUSING ENVIRONMENT,"KAMALAKAR KARLAPALEM, JIAN YANG, QING LI",VLDB,1997
conf/sigmod/ChakrabartiDI98,ENHANCED HYPERTEXT CATEGORIZATION USING HYPERLINKS,"BYRON DOM, PIOTR INDYK, SOUMEN CHAKRABARTI",SIGMOD Conference,1998
conf/sigmod/QuassWGHLMNRRAUW96,LORE: A LIGHTWEIGHT OBJECT REPOSITORY FOR SEMISTRUCTURED DATA,"JANET L. WIENER, JASON MCHUGH, SERGE ABITEBOUL, QINGSHAN LUO, ANAND RAJARAMAN, DALLAN QUASS, JEFFREY D. ULLMAN, ROY GOLDMAN, HUGO RIVERO, JENNIFER WIDOM, SVETLOZAR NESTOROV, KEVIN HAAS",SIGMOD Conference,1996
conf/sigmod/BabyCY01,VQBD: EXPLORING SEMISTRUCTURED DATA,"JIHWANG YEO, SUDARSHAN S. CHAWATHE, THOMAS BABY",SIGMOD Conference,2001
journals/sigmod/GobleR02a,THE GRID: AN APPLICATION OF THE SEMANTIC WEB,"CAROLE A. GOBLE, DAVID DE ROURE",SIGMOD Record,2002
conf/vldb/Leymann03,GRID AND APPLICATIONS (INDUSTRIAL SESSION),FRANK LEYMANN,VLDB,2003
conf/sigmod/Sarawagi00,"I3: INTELLIGENT, INTERACTIVE INVESTIGATON OF OLAP DATA CUBES","SUNITA SARAWAGI, GAYATRI SATHE",SIGMOD Conference,2000
journals/sigmod/GriffinK98,ALGEBRAIC CHANGE PROPAGATION FOR SEMIJOIN AND OUTERJOIN QUERIES,"TIMOTHY GRIFFIN, BHARAT KUMAR",SIGMOD Record,1998
journals/vldb/MirbelPSTV00,CHECKING THE TEMPORAL INTEGRITY OF INTERACTIVE MULTIMEDIA DOCUMENTS,"S. TSERKEZOGLOU, TIMOS K. SELLIS, BARBARA PERNICI, MICHALIS VAZIRGIANNIS, ISABELLE MIRBEL",VLDB J.,2000
journals/vldb/ChanFGR02,EFFICIENT FILTERING OF XML DOCUMENTS WITH XPATH EXPRESSIONS,"RAJEEV RASTOGI, PASCAL FELBER, CHEE YONG CHAN, MINOS N. GAROFALAKIS",VLDB J.,2002
conf/sigmod/GarofalakisRRS99,"OF CRAWLERS, PORTALS, MICE AND MEN: IS THERE MORE TO MINING THE WEB? (PANEL)","KYUSEOK SHIM, RAJEEV RASTOGI, MINOS N. GAROFALAKIS, SRIDHAR RAMASWAMY",SIGMOD Conference,1999
journals/sigmod/DoanPK95,DESIGN AND USER TESTING OF A MULTI-PARADIGM QUERY INTERFACE TO AN OBJECT-ORIENTED DATABASE,"DAC KHOA DOAN, ALISTAIR C. KILGOUR, NORMAN W. PATON",SIGMOD Record,1995
journals/tods/Chomicki95,EFFICIENT CHECKING OF TEMPORAL INTEGRITY CONSTRAINTS USING BOUNDED HISTORY ENCODING,JAN CHOMICKI,ACM Trans. Database Syst.,1995
conf/vldb/HinneburgAK00,WHAT IS THE NEAREST NEIGHBOR IN HIGH DIMENSIONAL SPACES?,"CHARU C. AGGARWAL, ALEXANDER HINNEBURG, DANIEL A. KEIM",VLDB,2000
conf/sigmod/DarEGP98,DTL'S DATASPOT: DATABASE EXPLORATION AS EASY AS BROWSING THE WEB,"GADI ENTIN, SHAI GEVA, ERAN PALMON, SHAUL DAR",SIGMOD Conference,1998
journals/sigmod/CoxEH96,3D GEOGRAPHIC NETWORK DISPLAYS,"TAOSONG HE, STEPHEN G. EICK, KENNETH C. COX",SIGMOD Record,1996
conf/vldb/CeriFP99,"DATA-DRIVEN, ONE-TO-ONE WEB SITE GENERATION FOR DATA-INTENSIVE APPLICATIONS","STEFANO PARABOSCHI, PIERO FRATERNALI, STEFANO CERI",VLDB,1999
conf/vldb/KarayannidisTSPMRFEB02,PROCESSING STAR QUERIES ON HIERARCHICALLY-CLUSTERED FACT TABLES,"NIKOS KARAYANNIDIS, FRANK RAMSAK, TIMOS K. SELLIS, RUDOLF BAYER, ROBERT FENK, KLAUS ELHARDT, VOLKER MARKL, ROLAND PIERINGER, ARIS TSOIS",VLDB,2002
conf/sigmod/SchleimerWA03,WINNOWING: LOCAL ALGORITHMS FOR DOCUMENT FINGERPRINTING,"ALEXANDER AIKEN, DANIEL SHAWCROSS WILKERSON, SAUL SCHLEIMER",SIGMOD Conference,2003
journals/vldb/HarderR96,ACCESS PATH SUPPORT FOR REFERENTIAL INTEGRITY IN SQL2,"JOACHIM REINERT, THEO HARDER",VLDB J.,1996
journals/sigmod/CheungF98,ENHANCED NEAREST NEIGHBOUR SEARCH ON THE R-TREE,"ADA WAI-CHEE FU, KING LUM CHEUNG",SIGMOD Record,1998
conf/sigmod/BilirisP94,EOS: AN EXTENSIBLE OBJECT STORE,"EUTHIMIOS PANAGOS, ALEXANDROS BILIRIS",SIGMOD Conference,1994
conf/vldb/LakshmananSS96,SCHEMASQL - A LANGUAGE FOR INTEROPERABILITY IN RELATIONAL MULTI-DATABASE SYSTEMS,"FEREIDOON SADRI, LAKS V. S. LAKSHMANAN, IYER N. SUBRAMANIAN",VLDB,1996
conf/sigmod/DoanDH01,RECONCILING SCHEMAS OF DISPARATE DATA SOURCES: A MACHINE-LEARNING APPROACH,"ANHAI DOAN, PEDRO DOMINGOS, ALON Y. HALEVY",SIGMOD Conference,2001
journals/vldb/NgS98,OPTIMAL CLIP ORDERING FOR MULTI-CLIP QUERIES,"RAYMOND T. NG, PAUL SHUM",VLDB J.,1998
conf/vldb/CasatiS00,PROCESS AUTOMATION AS THE FOUNDATION FOR E-BUSINESS,"FABIO CASATI, MING-CHIEN SHAN",VLDB,2000
journals/sigmod/Widom94,RESEARCH ISSUES IN ACTIVE DATABASE SYSTEMS: REPORT FROM THE CLOSING PANEL AT RIDE-ADS '94,JENNIFER WIDOM,SIGMOD Record,1994
journals/sigmod/Snodgrass03,ACM TODS IN THIS INTERNET AGE,RICHARD T. SNODGRASS,SIGMOD Record,2003
conf/vldb/PapadiasMD98,ALGORITHMS FOR QUERYING BY SPATIAL STRUCTURE,"NIKOS MAMOULIS, DIMITRIS PAPADIAS, VASILIS DELIS",VLDB,1998
conf/sigmod/CatarciS94,QUERY BY DIAGRAM: A GRAPHICAL ENVIRONMENT FOR QUERYING DATABASES,"GIUSEPPE SANTUCCI, TIZIANA CATARCI",SIGMOD Conference,1994
conf/vldb/JaedickeM99,USER-DEFINED TABLE OPERATORS: ENHANCING EXTENSIBILITY FOR ORDBMS,"BERNHARD MITSCHANG, MICHAEL JAEDICKE",VLDB,1999
journals/sigmod/Dogac02,GUEST EDITOR'S INTRODUCTION,ASUMAN DOGAC,SIGMOD Record,2002
conf/sigmod/GuoSBS03,XRANK: RANKED KEYWORD SEARCH OVER XML DOCUMENTS,"FENG SHAO, LIN GUO, CHAVDAR BOTEV, JAYAVEL SHANMUGASUNDARAM",SIGMOD Conference,2003
journals/sigmod/Snodgrass98c,CHAIR'S MESSAGE,RICHARD T. SNODGRASS,SIGMOD Record,1998
journals/sigmod/NestorovAM97,INFERING STRUCTURE IN SEMISTRUCTURED DATA,"RAJEEV MOTWANI, SERGE ABITEBOUL, SVETLOZAR NESTOROV",SIGMOD Record,1997
conf/vldb/LakshmananPZ03,EFFICACIOUS DATA CUBE EXPLORATION BY SEMANTIC SUMMARIZATION AND COMPRESSION,"JIAN PEI, LAKS V. S. LAKSHMANAN, YAN ZHAO",VLDB,2003
conf/sigmod/Arpaci-DusseauACHP97,HIGH-PERFORMANCE SORTING ON NETWORKS OF WORKSTATIONS,"DAVID E. CULLER, JOSEPH M. HELLERSTEIN, DAVID A. PATTERSON, ANDREA C. ARPACI-DUSSEAU, REMZI H. ARPACI-DUSSEAU",SIGMOD Conference,1997
journals/sigmod/Scholl01,TRANSACTIONAL INFORMATION SYSTEMS - BOOK REVIEW,MARC H. SCHOLL,SIGMOD Record,2001
journals/tods/BunemanO96,POLYMORPHISM AND TYPE INFERENCE IN DATABASE PROGRAMMING,"ATSUSHI OHORI, PETER BUNEMAN",ACM Trans. Database Syst.,1996
conf/vldb/BarjaPFWD94,AN EFFECTIVE DEDUCTIVE OBJECT-ORIENTED DATABASE THROUGH LANGUAGE INTEGRATION,"M. HOWARD WILLIAMS, NORMAN W. PATON, ANDREW DINN, MARIA L. BARJA, ALVARO A. A. FERNANDES",VLDB,1994
conf/vldb/RaoR99,CACHE CONSCIOUS INDEXING FOR DECISION-SUPPORT IN MAIN MEMORY,"KENNETH A. ROSS, JUN RAO",VLDB,1999
conf/vldb/AmirKN01,ANALYZING QUANTITATIVE DATABASES: IMAGE IS EVERYTHING,"REUVEN KASHI, NATHAN S. NETANYAHU, AMIHOOD AMIR",VLDB,2001
conf/sigmod/AltinelLKMPLWB02,DBCACHE: DATABASE CACHING FOR WEB APPLICATION SERVERS,"SAILESH KRISHNAMURTHY, C. MOHAN, LARRY BROWN, HAMID PIRAHESH, MEHMET ALTINEL, HONGUK WOO, QIONG LUO, BRUCE G. LINDSAY",SIGMOD Conference,2002
journals/tods/KossmannS00,ITERATIVE DYNAMIC PROGRAMMING: A NEW CLASS OF QUERY OPTIMIZATION ALGORITHMS,"DONALD KOSSMANN, KONRAD STOCKER",ACM Trans. Database Syst.,2000
conf/vldb/KornackerB95,HIGH-CONCURRENCY LOCKING IN R-TREES,"DOUGLAS BANKS, MARCEL KORNACKER",VLDB,1995
conf/sigmod/AdamY98,ELECTRONIC COMMERCE: TUTORIAL,"NABIL R. ADAM, YELENA YESHA",SIGMOD Conference,1998
journals/vldb/JiangE98,SPATIAL AND TEMPORAL CONTENT-BASED ACCESS TO HYPERVIDEO DATABASES,"AHMED K. ELMAGARMID, HAITAO JIANG",VLDB J.,1998
conf/vldb/AlonsoHST97,DISTRIBUTED PROCESSING OVER STAND-ALONE SYSTEMS AND APPLICATIONS,"CLAUS HAGEN, HANS-JORG SCHEK, GUSTAVO ALONSO, MARKUS TRESCH",VLDB,1997
conf/sigmod/ChoG00,SYNCHRONIZING A DATABASE TO IMPROVE FRESHNESS,"JUNGHOO CHO, HECTOR GARCIA-MOLINA",SIGMOD Conference,2000
conf/vldb/Korth95,THE DOUBLE LIFE OF THE TRANSACTION ABSTRACTION: FUNDAMENTAL PRINCIPLE AND EVOLVING SYSTEM CONCEPT,HENRY F. KORTH,VLDB,1995
conf/sigmod/PalmerF00,DENSITY BIASED SAMPLING: AN IMPROVED METHOD FOR DATA MINING AND CLUSTERING,"CHRISTOPHER R. PALMER, CHRISTOS FALOUTSOS",SIGMOD Conference,2000
journals/sigmod/X94,THE TSQL2 FINAL LANGUAGE DEFINITION ANNOUNCEMENT,?,SIGMOD Record,1994
conf/vldb/TanEO01,EFFICIENT PROGRESSIVE SKYLINE COMPUTATION,"PIN-KWANG ENG, KIAN-LEE TAN, BENG CHIN OOI",VLDB,2001
journals/sigmod/Kosch02,MPEG-7 AND MULTIMEDIA DATABASE SYSTEMS,HARALD KOSCH,SIGMOD Record,2002
conf/vldb/AgrawalSX01,STORAGE AND QUERYING OF E-COMMERCE DATA,"YIRONG XU, RAKESH AGRAWAL, AMIT SOMANI",VLDB,2001
conf/sigmod/KotidisR99,DYNAMAT: A DYNAMIC VIEW MANAGEMENT SYSTEM FOR DATA WAREHOUSES,"NICK ROUSSOPOULOS, YANNIS KOTIDIS",SIGMOD Conference,1999
conf/vldb/GilbertKMS02,HOW TO SUMMARIZE THE UNIVERSE: DYNAMIC MAINTENANCE OF QUANTILES,"MARTIN STRAUSS, S. MUTHUKRISHNAN, YANNIS KOTIDIS, ANNA C. GILBERT",VLDB,2002
journals/sigmod/Grohe02,PARAMETERIZED COMPLEXITY FOR THE DATABASE THEORIST,MARTIN GROHE,SIGMOD Record,2002
conf/sigmod/Bierman03,FORMAL SEMANTICS AND ANALYSIS OF OBJECT QUERIES,GAVIN M. BIERMAN,SIGMOD Conference,2003
conf/sigmod/DogacAEOADAOS94,METU OBJECT-ORIENTED DBMS,"CETIN OZKAN, CEM EVRENDILEK, YUKSEL SAYGIN, ILKER ALTINTAS, ISMAILCEM BUDAK ARPINAR, MEHMET ALTINEL, TANSEL OKAY, ILKER DURUSOY, ASUMAN DOGAC",SIGMOD Conference,1994
journals/vldb/AtkinsonM95,ORTHOGONALLY PERSISTENT OBJECT SYSTEMS,"MALCOLM P. ATKINSON, RONALD MORRISON",VLDB J.,1995
conf/vldb/SkubiszewskiV97,CONCURRENT GARBAGE COLLECTION IN O2,"MARCIN SKUBISZEWSKI, PATRICK VALDURIEZ",VLDB,1997
conf/vldb/CeriM03,"CONSTRUCTING AND INTEGRATING DATA-CENTRIC WEB APPLICATIONS: METHODS, TOOLS, AND TECHNIQUES","IOANA MANOLESCU, STEFANO CERI",VLDB,2003
journals/sigmod/MeersmanS02,GUEST EDITOR'S INTRODUCTION,"ROBERT MEERSMAN, AMIT P. SHETH",SIGMOD Record,2002
conf/vldb/DarEGP98,DTL'S DATASPOT: DATABASE EXPLORATION USING PLAIN LANGUAGE,"GADI ENTIN, SHAI GEVA, SHAUL DAR, ERAN PALMON",VLDB,1998
conf/vldb/CabreraRH95,APPLYING DATABASE TECHNOLOGY IN THE ADSM MASS STORAGE SYSTEM,"ROBERT REES, LUIS-FELIPE CABRERA, WAYNE HINEMAN",VLDB,1995
conf/sigmod/LeeWMS01,DYNAMIC BUFFER ALLOCATION IN VIDEO-ON-DEMAND SYSTEMS,"KYU-YOUNG WHANG, YANG-SAE MOON, IL-YEOL SONG, SANG HO LEE",SIGMOD Conference,2001
conf/vldb/JiangWL03,HOLISTIC TWIG JOINS ON INDEXED XML DOCUMENTS,"WEI WANG, HAIFENG JIANG, HONGJUN LU, JEFFREY XU YU",VLDB,2003
conf/vldb/Levy96,OBTAINING COMPLETE ANSWERS FROM INCOMPLETE DATABASES,ALON Y. LEVY,VLDB,1996
conf/vldb/StaudtJ96,INCREMENTAL MAINTENANCE OF EXTERNALLY MATERIALIZED VIEWS,"MARTIN STAUDT, MATTHIAS JARKE",VLDB,1996
journals/sigmod/MedeirosP94,DATABASES FOR GIS,"CLAUDIA BAUZER MEDEIROS, FATIMA PIRES",SIGMOD Record,1994
conf/sigmod/FlorescuLMS99,QUERY OPTIMIZATION IN THE PRESENCE OF LIMITED ACCESS PATTERNS,"DAN SUCIU, IOANA MANOLESCU, DANIELA FLORESCU, ALON Y. LEVY",SIGMOD Conference,1999
conf/sigmod/ParkCY95,AN EFFECTIVE HASH BASED ALGORITHM FOR MINING ASSOCIATION RULES,"MING-SYAN CHEN, PHILIP S. YU, JONG SOO PARK",SIGMOD Conference,1995
conf/vldb/VieiraM03,A DEPENDABILITY BENCHMARK FOR OLTP APPLICATION ENVIRONMENTS,"HENRIQUE MADEIRA, MARCO VIEIRA",VLDB,2003
conf/sigmod/Lomet00,HIGH SPEED ON-LINE BACKUP WHEN USING LOGICAL LOG OPERATIONS,DAVID B. LOMET,SIGMOD Conference,2000
journals/sigmod/Han98,TOWARDS ON-LINE ANALYTICAL MINING IN LARGE DATABASES,JIAWEI HAN,SIGMOD Record,1998
conf/vldb/LiCHH97,FACILITATING MULTIMEDIA DATABASE EXPLORATION THROUGH VISUAL INTERFACES AND PERPETUAL QUERY REFORMULATIONS,"KYOJI HIRATA, YOSHINORI HARA, WEN-SYAN LI, K. SELCUK CANDAN",VLDB,1997
journals/vldb/DerrMP94,"THE GLUE-NAIL DEDUCTIVE DATABASE SYSTEM: DESIGN, IMPLEMENTATION, AND EVALUATION","GEOFFREY PHIPPS, MARCIA A. DERR, SHINICHI MORISHITA",VLDB J.,1994
conf/sigmod/RoussopoulosKR97,CUBETREE: ORGANIZATION OF AND BULK UPDATES ON THE DATA CUBE,"NICK ROUSSOPOULOS, MEMA ROUSSOPOULOS, YANNIS KOTIDIS",SIGMOD Conference,1997
journals/sigmod/Winslett02,INTERVIEW WITH AVI SILBERSCHATZ,MARIANNE WINSLETT,SIGMOD Record,2002
journals/sigmod/WinslettCDHZZ02,DATABASE RESEARCH AT THE UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,"CHENGXIANG ZHAI, MARIANNE WINSLETT, YUANYUAN ZHOU, KEVIN CHEN-CHUAN CHANG, JIAWEI HAN, ANHAI DOAN",SIGMOD Record,2002
conf/sigmod/ReinwaldP98,SQL OPEN HETEROGENEOUS DATA ACCESS,"BERTHOLD REINWALD, HAMID PIRAHESH",SIGMOD Conference,1998
journals/sigmod/GobleR02,REPORT ON THE 18TH BRITISH NATIONAL CONFERENCE ON DATABASES (BNCOD),"CAROLE A. GOBLE, BRIAN J. READ",SIGMOD Record,2002
conf/vldb/ShuklaDN98,MATERIALIZED VIEW SELECTION FOR MULTIDIMENSIONAL DATASETS,"JEFFREY F. NAUGHTON, AMIT SHUKLA, PRASAD DESHPANDE",VLDB,1998
journals/vldb/CombiP01,HMAP - A TEMPORAL DATA MODEL MANAGING INTERVALS WITH DIFFERENT GRANULARITIES AND INDETERMINACY FROM NATURAL LANGUAGE SENTENCES,"CARLO COMBI, GIUSEPPE POZZI",VLDB J.,2001
conf/vldb/NipplM98,"TOPAZ: A COST-BASED, RULE-DRIVEN, MULTI-PHASE PARALLELIZER","BERNHARD MITSCHANG, CLARA NIPPL",VLDB,1998
conf/vldb/SadriZZA01,A SEQUENTIAL PATTERN QUERY LANGUAGE FOR SUPPORTING INSTANT DATA MINING FOR E-SERVICES,"REZA SADRI, AMIR M. ZARKESH, JAFAR ADIBI, CARLO ZANIOLO",VLDB,2001
conf/vldb/HinneburgLH03,COMBI-OPERATOR: DATABASE SUPPORT FOR DATA MINING APPLICATIONS,"WOLFGANG LEHNER, ALEXANDER HINNEBURG, DIRK HABICH",VLDB,2003
conf/vldb/DeckerK03,THE SEMANTIC WEB: SEMANTICS FOR DATA ON THE WEB,"VIPUL KASHYAP, STEFAN DECKER",VLDB,2003
journals/sigmod/AlonsoCIM95,MANAGING VIDEO DATA IN A MOBILE ENVIRONMENT,"RAFAEL ALONSO, YUH-LIN CHANG, V. S. MANI, LIVIU IFTODE",SIGMOD Record,1995
conf/vldb/GarofalakisI97,PARALLEL QUERY SCHEDULING AND OPTIMIZATION WITH TIME- AND SPACE-SHARED RESOURCES,"YANNIS E. IOANNIDIS, MINOS N. GAROFALAKIS",VLDB,1997
conf/sigmod/Freeston95,A GENERAL SOLUTION OF THE N-DIMENSIONAL B-TREE PROBLEM,MICHAEL FREESTON,SIGMOD Conference,1995
conf/sigmod/Gray95,PARALLEL DATABASE SYSTEMS 101,JIM GRAY,SIGMOD Conference,1995
conf/vldb/GeorgeH98,SECURE BUFFERING IN FIRM REAL-TIME DATABASE SYSTEMS,"BINTO GEORGE, JAYANT R. HARITSA",VLDB,1998
journals/sigmod/KoksalAD98,WORKFLOW HISTORY MANAGEMENT,"PINAR KOKSAL, SENA NURAL ARPINAR, ASUMAN DOGAC",SIGMOD Record,1998
conf/sigmod/AcharyaAFZ95,BROADCAST DISKS: DATA MANAGEMENT FOR ASYMMETRIC COMMUNICATIONS ENVIRONMENTS,"MICHAEL J. FRANKLIN, STANLEY B. ZDONIK, SWARUP ACHARYA, RAFAEL ALONSO",SIGMOD Conference,1995
conf/vldb/CormodeDIM02,COMPARING DATA STREAMS USING HAMMING NORMS (HOW TO ZERO IN),"MAYUR DATAR, PIOTR INDYK, S. MUTHUKRISHNAN, GRAHAM CORMODE",VLDB,2002
conf/vldb/SakuraiYUK00,THE A-TREE: AN INDEX STRUCTURE FOR HIGH-DIMENSIONAL SPACES USING RELATIVE APPROXIMATION,"MASATOSHI YOSHIKAWA, SHUNSUKE UEMURA, YASUSHI SAKURAI, HARUHIKO KOJIMA",VLDB,2000
conf/vldb/BliujuteJSS98,R-TREE BASED INDEXING OF NOW-RELATIVE BITEMPORAL DATA,"SIMONAS SALTENIS, CHRISTIAN S. JENSEN, GIEDRIUS SLIVINSKAS, RASA BLIUJUTE",VLDB,1998
conf/sigmod/LiGS02,SKEW HANDLING TECHNIQUES IN SORT-MERGE JOIN,"RICHARD T. SNODGRASS, WEI LI, DENGFENG GAO",SIGMOD Conference,2002
conf/sigmod/PonnekantiK00,ONLINE INDEX REBUILD,"HANUMA KODAVALLA, NAGAVAMSI PONNEKANTI",SIGMOD Conference,2000
journals/vldb/NanopoulosM02,EFFICIENT SIMILARITY SEARCH FOR MARKET BASKET DATA,"ALEXANDROS NANOPOULOS, YANNIS MANOLOPOULOS",VLDB J.,2002
conf/vldb/YuSLJ02,COMPRESSED ACCESSIBILITY MAP: EFFICIENT ACCESS CONTROL FOR XML,"DIVESH SRIVASTAVA, TING YU, H. V. JAGADISH, LAKS V. S. LAKSHMANAN",VLDB,2002
conf/sigmod/BarbosaMKL02,TOXGENE: A TEMPLATE-BASED DATA GENERATOR FOR XML,"ALBERTO O. MENDELZON, JOHN KEENLEYSIDE, DENILSON BARBOSA, KELLY A. LYONS",SIGMOD Conference,2002
journals/sigmod/LuoI02,INTERVIEWING DURING A TIGHT JOB MARKET,"ZACHARY G. IVES, QIONG LUO",SIGMOD Record,2002
conf/vldb/XinHLW03,STAR-CUBING: COMPUTING ICEBERG CUBES BY TOP-DOWN AND BOTTOM-UP INTEGRATION,"JIAWEI HAN, XIAOLEI LI, BENJAMIN W. WAH, DONG XIN",VLDB,2003
conf/vldb/ZurekS99,DATAWAREHOUSING HAS MORE COLOURS THAN JUST BLACK & WHITE,"THOMAS ZUREK, MARKUS SINNWELL",VLDB,1999
journals/vldb/GeorgakopoulosRL94,CHRONOLOGICAL SCHEDULING OF TRANSACTIONS WITH TEMPORAL DEPENDENCIES,"MAREK RUSINKIEWICZ, DIMITRIOS GEORGAKOPOULOS, WITOLD LITWIN",VLDB J.,1994
journals/vldb/FahlR97,QUERY PROCESSING OVER OBJECT VIEWS OF RELATIONAL DATA,"GUSTAV FAHL, TORE RISCH",VLDB J.,1997
journals/vldb/ChidlovskiiB00,SEMANTIC CACHING OF WEB QUERIES,"BORIS CHIDLOVSKII, UWE M. BORGHOFF",VLDB J.,2000
conf/vldb/DyresonBJ99,CAPTURING AND QUERYING MULTIPLE ASPECTS OF SEMISTRUCTURED DATA,"CURTIS E. DYRESON, MICHAEL H. BOHLEN, CHRISTIAN S. JENSEN",VLDB,1999
conf/vldb/BunkerCCMMW01,AGGREGATE MAINTENANCE FOR DATA WAREHOUSING IN INFORMIX RED BRICK VISTA,"LATHA S. COLBY, GOPAL MULAGUND, RICHARD L. COLE, CRAIG J. BUNKER, WILLIAM J. MCKENNA, DAVID WILHITE",VLDB,2001
conf/vldb/ShethKMWDLPLS96,SUPPORTING STATE-WIDE IMMUNISATION TRACKING USING MULTI-PARADIGM WORKFLOW TECHNOLOGY,"DEVASHISH WORAH, SOUVIK DAS, IVAN SHEVCHENKO, AMIT P. SHETH, JOHN A. MILLER, CHENYE LIN, DEVANAND PALANISWAMI, KRYS KOCHUT, JOHN LYNCH",VLDB,1996
conf/sigmod/AbadiC02,VISUAL COKO: A DEBUGGER FOR QUERY OPTIMIZER DEVELOPMENT,"DANIEL J. ABADI, MITCH CHERNIACK",SIGMOD Conference,2002
conf/vldb/PossP03,DATA COMPRESSION IN ORACLE,"MEIKEL POSS, DMITRY POTAPOV",VLDB,2003
conf/vldb/CochinwalaB94,A MULTIDATABASE SYSTEM FOR TRACKING AND RETRIEVAL OF FINANCIAL DATA,"MUNIR COCHINWALA, JOHN BRADLEY",VLDB,1994
conf/sigmod/LabioYG99,SHRINKING THE WAREHOUSE UPDATE WINDOW,"HECTOR GARCIA-MOLINA, RAMANA YERNENI, WILBURT LABIO",SIGMOD Conference,1999
conf/vldb/SavasereON95,AN EFFICIENT ALGORITHM FOR MINING ASSOCIATION RULES IN LARGE DATABASES,"EDWARD OMIECINSKI, SHAMKANT B. NAVATHE, ASHOK SAVASERE",VLDB,1995
journals/vldb/PacittiS00,UPDATE PROPAGATION STRATEGIES TO IMPROVE FRESHNESS IN LAZY MASTER REPLICATED DATABASES,"ERIC SIMON, ESTHER PACITTI",VLDB J.,2000
journals/tods/YanG99,THE SIFT INFORMATION DISSEMINATION SYSTEM,"TAK W. YAN, HECTOR GARCIA-MOLINA",ACM Trans. Database Syst.,1999
journals/sigmod/Barbara01,SPECIAL ISSUE ON DATA MINING FOR INTRUSION DETECTION AND THREAT ANALYSIS - GUEST EDITOR'S INTRODUCTION,DANIEL BARBARA,SIGMOD Record,2001
conf/sigmod/Raghavan03,EXTRACTING AND EXPLOITING STRUCTURE IN TEXT SEARCH,PRABHAKAR RAGHAVAN,SIGMOD Conference,2003
conf/sigmod/SengarH03,PLASTIC: REDUCING QUERY OPTIMIZATION OVERHEADS THROUGH PLAN RECYCLING,"JAYANT R. HARITSA, VIBHUTI S. SENGAR",SIGMOD Conference,2003
conf/sigmod/GarofalakisG02,WAVELET SYNOPSES WITH ERROR GUARANTEES,"PHILLIP B. GIBBONS, MINOS N. GAROFALAKIS",SIGMOD Conference,2002
