id,title,authors,venue,year
767098,QUERY PROCESSING TECHNIQUES FOR ARRAYS,"ARUNPRASAD P. MARATHE, KENNETH SALEM",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
767097,AN AUTHORIZATION SYSTEM FOR DIGITAL LIBRARIES,"E. FERRARI, N.R. ADAM, V. ATLURI, E. BERTINO, U. CAPUOZZO",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
767134,DESIGNING WRAPPER COMPONENTS FOR E-SERVICES IN INTEGRATING HETEROGENEOUS SYSTEMS,"MASSIMO MECELLA, BARBARA PERNICI",The VLDB Journal — The International Journal on Very Large Data Bases ,2001
767133,GUEST EDITORIAL,"FABIO CASATI, MING-CHIEN SHAN, DIMITRIOS GEORGAKOPOULOS",The VLDB Journal — The International Journal on Very Large Data Bases ,2001
767131,A TEMPLATE MODEL FOR MULTIDIMENSIONAL INTER-TRANSACTIONAL ASSOCIATION RULES,"LING FENG, JEFFREY XU YU, HONGJUN LU, JIAWEI HAN",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
767130,EFFICIENT SIMILARITY SEARCH FOR MARKET BASKET DATA,"ALEXANDROS NANOPOULOS, YANNIS MANOLOPOULOS",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
765855,SEMANTIC AND SCHEMATIC SIMILARITIES BETWEEN DATABASE OBJECTS: A CONTEXT-BASED APPROACH,"VIPUL KASHYAP, AMIT SHETH",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765854,AN ASYMPTOTICALLY OPTIMAL MULTIVERSION B-TREE,"BRUNO BECKER, STEPHAN GSCHWIND, THOMAS OHLER, BERNHARD SEEGER, PETER WIDMAYER",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765853,BUILDING KNOWLEDGE BASE MANAGEMENT SYSTEMS,"JOHN MYLOPOULOS, VINAY CHAUDHRI, DIMITRIS PLEXOUSAKIS, ADEL SHRUFI, THODOROS TOPOLOGLOU",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765852,QUERY PROCESSING AND OPTIMIZATION IN ORACLE RDB,"GENNADY ANTOSHENKOV, MOHAMED ZIAUDDIN",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
767096,LOCATING AND ACCESSING DATA REPOSITORIES WITH WEBSEMANTICS,"GEORGE A. MIHAILA, LOUIQA RASCHID, ANTHONY TOMASIC",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
767095,SEARCHING IN METRIC SPACES BY SPATIAL APPROXIMATION,GONZALO NAVARRO,The VLDB Journal — The International Journal on Very Large Data Bases ,2002
767094,EFFICIENT RETRIEVAL OF SIMILAR SHAPES,"DAVOOD RAFIEI, ALBERTO O. MENDELZON",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
767093,INDEXING OF NOW-RELATIVE SPATIO-BITEMPORAL DATA,"SIMONAS SALTENIS, CHRISTIAN S. JENSEN",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
765755,JOIN ALGORITHM COSTS REVISITED,"EVAN P. HARRIS, KOTAGIRI RAMAMOHANARAO",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765756,A TAXONOMY OF CORRECTNESS CRITERIA IN DATABASE APPLICATIONS,"KRITHI RAMAMRITHAM, PANOS K. CHRYSANTHIS",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765753,A PREDICATE-BASED CACHING SCHEME FOR CLIENT-SERVER DATABASE ARCHITECTURES,"ARTHUR M. KELLER, JULIE BASU",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765754,MARIPOSA: A WIDE-AREA DISTRIBUTED DATABASE SYSTEM,"MICHAEL STONEBRAKER, PAUL M. AOKI, WITOLD LITWIN, AVI PFEFFER, ADAM SAH, JEFF SIDELL, CARL STAELIN, ANDREW YU",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765805,ACCESS PATH SUPPORT FOR REFERENTIAL INTEGRITY IN SQL2,"THEO HARDER, JOACHIM REINERT",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765806,INDEX NESTING - AN EFFICIENT APPROACH TO INDEXING IN OBJECT-ORIENTED DATABASES,"BENG CHIN OOI, JIAWEI HAN, HONGJUN LU, KIAN LEE TAN",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765803,A COMPLETE TEMPORAL RELATIONAL ALGEBRA,"DEBABRATA DEY, TERENCE M. BARRON, VEDA C. STOREY",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765804,THE DESIGN AND IMPLEMENTATION OF K: A HIGH-LEVEL KNOWLEDGE-BASE PROGRAMMING LANGUAGE OF OSAM*.KBMS,"YUH-MING SHYY, JAVIER ARROYO, STANLEY Y.W. SU, HERMAN LAM",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765690,THE GMAP: A VERSATILE TOOL FOR PHYSICAL DATA INDEPENDENCE,"ODYSSEAS G. TSATALOS, MARVIN H. SOLOMON, YANNIS E. IOANNIDIS",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765691,ALGEBRAIC QUERY OPTIMISATION FOR DATABASE PROGRAMMING LANGUAGES,"ALEXANDRA POULOVASSILIS, CAROL SMALL",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765565,A CONFIGURABLE TYPE HIERARCHY INDEX FOR OODB,"THOMAS A. MUECK, MARTIN L. POLASCHEK",The VLDB Journal — The International Journal on Very Large Data Bases ,1997
765566,USING EXTENDED FEATURE OBJECTS FOR PARTIAL SIMILARITY RETRIEVAL,"STEFAN BERCHTOLD, DANIEL A. KEIM, HANS-PETER KRIEGEL",The VLDB Journal — The International Journal on Very Large Data Bases ,1997
765751,PARALLELIZING OODBMS TRAVERSALS: A PERFORMANCE EVALUATION,"DAVID J. DE WITT, JEFFREY F. NAUGHTON, JOHN C. SHAFER, SHIVAKUMAR VENKATARAMAN",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765752,PRIORITY ASSIGNMENT IN REAL-TIME ACTIVE DATABASES,"RAJENDRAN M. SIVASANKARAN, JOHN A. STANKOVIC, DON TOWSLEY, BHASKAR PURIMETLA, KRITHI RAMAMRITHAM",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765692,TYPE-SAFE RELAXING OF SCHEMA CONSISTENCY RULES FOR FLEXIBLE MODELLING IN OODBMS,"ERIC AMIEL, MARIE-JO BELLOSTA, ERIC DUJARDIN, ERIC SIMON",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765693,AN EXPERIMENTAL OBJECT-BASED SHARING SYSTEM FOR NETWORKED DATABASES,"DOUG FANG, SHAHRAM GHANDEHARIZADEH, DENNIS MCLEOD",The VLDB Journal — The International Journal on Very Large Data Bases ,1996
765219,GUEST EDITORIAL,"PAOLO ATZENI, ALBERTO O. MENDELZON",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764223,OPTIMIZING MULTIPLE DIMENSIONAL QUERIES SIMULTANEOUSLY IN MULTIDIMENSIONAL DATABASES,"WEIFA LIANG, MARIA E. ORLOWSKA, JEFFREY X. YU",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765221,LEARNING RESPONSE TIME FOR WEBSOURCES USING QUERY FEEDBACK AND APPLICATION IN QUERY OPTIMIZATION,"JEAN-ROBERT GRUSER, LOUIQA RASCHID, VLADIMIR ZADOROZHNY, TAO ZHAN",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765220,SEMANTIC CACHING OF WEB QUERIES,"BORIS CHIDLOVSKII, UWE M. BORGHOFF",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764220,EFFECTIVE TIMESTAMPING IN DATABASES,"KRISTIAN TORP, CHRISTIAN S. JENSEN, RICHARD THOMAS SNODGRASS",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764219,QUANTIFIABLE DATA MINING USING RATIO RULES,"FLIP KORN, ALEXANDROS LABRINIDIS, YANNIS KOTIDIS, CHRISTOS FALOUTSOS",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764222,UPDATE PROPAGATION STRATEGIES TO IMPROVE FRESHNESS IN LAZY MASTER REPLICATED DATABASES,"ESTHER PACITTI, ERIC SIMON",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764221,WAVECLUSTER: A WAVELET-BASED CLUSTERING APPROACH FOR SPATIAL DATA IN VERY LARGE DATABASES,"GHOLAMHOSEIN SHEIKHOLESLAMI, SUROJIT CHATTERJEE, AIDONG ZHANG",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764216,THE LHAM LOG-STRUCTURED HISTORY DATA ACCESS METHOD,"PETER MUTH, PATRICK O'NEIL, ACHIM PICK, GERHARD WEIKUM",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764215,SECURE BUFFERING IN FIRM REAL-TIME DATABASE SYSTEMS,"BINTO GEORGE, JAYANT R. HARITSA",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764218,DISTANCE-BASED OUTLIERS: ALGORITHMS AND APPLICATIONS,"EDWIN M. KNORR, RAYMOND T. NG, VLADIMIR TUCAKOV",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764217,CLUSTERING CATEGORICAL DATA: AN APPROACH BASED ON DYNAMICAL SYSTEMS,"DAVID GIBSON, JON KLEINBERG, PRABHAKAR RAGHAVAN",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764206,AN XML QUERY ENGINE FOR NETWORK-BOUND DATA,"ZACHARY G. IVES, A. Y. HALEVY, D. S. WELD",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
764205,EFFICIENT FILTERING OF XML DOCUMENTS WITH XPATH EXPRESSIONS,"C.-Y. CHAN, P. FELBER, M. GAROFALAKIS, R. RASTOGI",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
764214,FUNCTIONAL-JOIN PROCESSING,"R. BRAUMANDL, J. CLAUSSEN, A. KEMPER, D. KOSSMANN",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764213,FOREWORD BY THE VLDB '98 PC CHAIRMEN,"O. SHMUELI, J. WIDOM",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
764201,TIMBER: A NATIVE XML DATABASE,"H. V. JAGADISH, S. AL-KHALIFA, A. CHAPMAN, L. V. S. LAKSHMANAN, A. NIERMAN, S. PAPARIZOS, J. M. PATEL, D. SRIVASTAVA, N. WIWATWATTANA, Y. WU, C. YU",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
764202,ANATOMY OF A NATIVE XML BASE MANAGEMENT SYSTEM,"T. FIEBIG, S. HELMER, C.-C. KANNE, G. MOERKOTTE, J. NEUMANN, R. SCHIELE, T. WESTMANN",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
764203,TREE PATTERN QUERY MINIMIZATION,"S. AMER-YAHIA, S. CHO, L. V. S. LAKSHMANAN, D. SRIVASTAVA",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
764204,EFFICIENT SCHEMES FOR MANAGING MULTIVERSIONXML DOCUMENTS,"S.-Y. CHIEN, V. J. TSOTRAS, C. ZANIOLO",The VLDB Journal — The International Journal on Very Large Data Bases ,2002
762472,DESCRIPTION LOGICS FOR SEMANTIC QUERY OPTIMIZATION IN OBJECT-ORIENTED DATABASE SYSTEMS,"DOMENICO BENEVENTANO, SONIA BERGAMASCHI, CLAUDIO SARTORI",ACM Trans. Database Syst. ,2003
762473,A SIMPLE ALGORITHM FOR FINDING FREQUENT ELEMENTS IN STREAMS AND BAGS,"RICHARD M. KARP, SCOTT SHENKER, CHRISTOS H. PAPADIMITRIOU",ACM Trans. Database Syst. ,2003
762474,ADAPTIVE ALGORITHMS FOR SET CONTAINMENT JOINS,"SERGEY MELNIK, HECTOR GARCIA-MOLINA",ACM Trans. Database Syst. ,2003
764200,GUEST EDITORIAL,ALON Y. HALEVY,The VLDB Journal — The International Journal on Very Large Data Bases ,2002
758380,PICODMBS: SCALING DOWN DATABASE TECHNIQUES FOR THE SMARTCARD,"CHRISTOPHE BOBINEAU, LUC BOUGANIM, PHILIPPE PUCHERAL, PATRICK VALDURIEZ",VLDB,2000
758381,PICODBMS: VALIDATION AND EXPERIENCE,"NICOLAS ANCIAUX, CHRISTOPHE BOBINEAU, LUC BOUGANIM, PHILIPPE PUCHERAL, PATRICK VALDURIEZ",VLDB,2001
758382,NETCUBE: A SCALABLE TOOL FOR FAST DATA MINING AND COMPRESSION,"DIMITRIS MARGARITIS, CHRISTOS FALOUTSOS, SEBASTIAN THRUN",VLDB,2001
758383,DB2 SPATIAL EXTENDER - SPATIAL DATA WITHIN THE RDBMS,DAVID W. ADLER,VLDB,2001
758375,THE PERSISTENT CACHE: IMPROVING OID INDEXING IN TEMPORAL OBJECT-ORIENTED DATABASE SYSTEMS,KJETIL NORVAG,VLDB,1999
758377,EFFICIENT NUMERICAL ERROR BOUNDING FOR REPLICATED NETWORK SERVICES,"HAIFENG YU, AMIN VAHDAT",VLDB,2000
758378,MEMEX: A BROWSING ASSISTANT FOR COLLABORATIVE ARCHIVING AND MINING OF SURF TRAILS,"SOUMEN CHAKRABARTI, SANDEEP SRIVASTAVA, MALLELA SUBRAMANYAM, MITUL TIWARI",VLDB,2000
758379,BUILDING AND CUSTOMIZING DATA-INTENSIVE WEB SITES USING WEAVE,"KHALED YAGOUB, DANIELA FLORESCU, VALERIE ISSARNY, PATRICK VALDURIEZ",VLDB,2000
765526,"ADVANCED DATA PROCESSING IN KRISYS: MODELING CONCEPTS, IMPLEMENTATION TECHNIQUES, AND CLIENT/SERVER ISSUES","STEFAN DESSLOCH, THEO HARDER, NELSON MATTOS, BERNHARD MITSCHANG, JOACHIM THOMAS",The VLDB Journal — The International Journal on Very Large Data Bases ,1998
765525,MAINTENANCE OF IMPLICATION INTEGRITY CONSTRAINTS UNDER UPDATES TO CONSTRAINTS,"NACI S. ISHAKBEYOGLU, Z. MERAL OZSOYOGLU",The VLDB Journal — The International Journal on Very Large Data Bases ,1998
765523,DATA PARTITIONING AND LOAD BALANCING IN PARALLEL DISK SYSTEMS,"PETER SCHEUERMANN, GERHARD WEIKUM, PETER ZABBACK",The VLDB Journal — The International Journal on Very Large Data Bases ,1998
765522,THE OODB PATH-METHOD GENERATOR (PMG) USING ACCESS WEIGHTS AND PRECOMPUTED ACCESS RELEVANCE,"ASHISH MEHTA, JAMES GELLER, YEHOSHUA PERL, ERICH NEUHOLD",The VLDB Journal — The International Journal on Very Large Data Bases ,1998
765521,A FLEXIBLE AND RECOVERABLE CLIENT/SERVER DATABASE EVENT NOTIFICATION SYSTEM,"ERIC N. HANSON, I.-CHENG CHEN, ROXANA DASTUR, KURT ENGEL, VIJAY RAMASWAMY, WENDY TAN, CHUN XU",The VLDB Journal — The International Journal on Very Large Data Bases ,1998
765520,"OPTIMIZING RELATIONAL QUERIES IN CONNECTION HYPERGRAPHS: NESTED QUERIES, VIEWS, AND BINDING PROPAGATIONS",JIA LIANG HAN,The VLDB Journal — The International Journal on Very Large Data Bases ,1998
765518,OPT++ : AN OBJECT-ORIENTED IMPLEMENTATION FOR EXTENSIBLE DATABASE QUERY OPTIMIZATION,"NAVIN KABRA, DAVID J. DEWITT",The VLDB Journal — The International Journal on Very Large Data Bases ,1999
765517,CONSTANT TIME PERMUTATION: AN EFFICIENT BLOCK ALLOCATION STRATEGY FOR VARIABLE-BIT-RATE CONTINUOUS MEDIA DATA,"YUEH-MIN HUANG, JEN-WEN DING, SHIAO-LI TSAO",The VLDB Journal — The International Journal on Very Large Data Bases ,1999
765516,THE INTRINSIC PROBLEMS OF STRUCTURAL HETEROGENEITY AND AN APPROACH TO THEIR SOLUTION,"THEO HARDER, GUNTER SAUTER, JOACHIM THOMAS",The VLDB Journal — The International Journal on Very Large Data Bases ,1999
765515,FAST JOINS USING JOIN INDICES,"ZHE LI, KENNETH A. ROSS",The VLDB Journal — The International Journal on Very Large Data Bases ,1999
765513,EFFICIENT SUPPORT FOR INTERACTIVE SERVICE IN MULTI-RESOLUTION VOD SYSTEMS,"KELVIN K. W. LAW, JOHN C. S. LUI, LEANA GOLUBCHIK",The VLDB Journal — The International Journal on Very Large Data Bases ,1999
765512,SEMANTIC HETEROGENEITY RESOLUTION IN FEDERATED DATABASES BY METADATA IMPLANTATION AND STEPWISE EVOLUTION,"GOKSEL ASLAN, DENNIS MCLEOD",The VLDB Journal — The International Journal on Very Large Data Bases ,1999
765511,MIL PRIMITIVES FOR QUERYING A FRAGMENTED WORLD,"PETER A. BONCZ, MARTIN L. KERSTEN",The VLDB Journal — The International Journal on Very Large Data Bases ,1999
765510,DEADLOCK DETECTION IN DISTRIBUTED DATABASE SYSTEMS: A NEW ALGORITHM AND A COMPARATIVE PERFORMANCE ANALYSIS,"NATALIJA KRIVOKAPIC, ALFONS KEMPER, EHUD GUDES",The VLDB Journal — The International Journal on Very Large Data Bases ,1999
765508,INDEXING VERY HIGH-DIMENSIONAL SPARSE AND QUASI-SPARSE VECTORS FOR SIMILARITY SEARCHES,"CHANGZHOU WANG, X. SEAN WANG",The VLDB Journal — The International Journal on Very Large Data Bases ,2001
765507,A GRAPH-THEORETIC MODEL FOR OPTIMIZING QUERIES INVOLVING METHODS,"CHIANG LEE, CHI-SHENG SHIH, YAW-HUEI CHEN",The VLDB Journal — The International Journal on Very Large Data Bases ,2001
765505,HMAP- A TEMPORAL DATA MODEL MANAGING INTERVALS WITH DIFFERENT GRANULARITIES AND INDETERMINACY FROM NATURAL LANGUAGE SENTENCES,"CARLO COMBI, GIUSEPPE POZZI",The VLDB Journal — The International Journal on Very Large Data Bases ,2001
765506,SUPPORTING EFFICIENT MULTIMEDIA DATABASE EXPLORATION,"WEN-SYAN LI, K.SELCUK CANDAN, KYOJI HIRATA, YOSHINORI HARA",The VLDB Journal — The International Journal on Very Large Data Bases ,2001
765240,PROGRESSIVE EVALUATION OF NESTED AGGREGATE QUERIES,"KIAN-LEE TAN, CHENG HIAN GOH, BENG CHIN OOI",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765504,COMBINING MULTI-VISUAL FEATURES FOR EFFICIENT INDEXING IN A LARGE IMAGE DATABASE,"ANNE H. H. NGU, QUAN Z. SHENG, DU Q. HUYNH, RON LEI",The VLDB Journal — The International Journal on Very Large Data Bases ,2001
765238,OPTIMIZING DATABASE ARCHITECTURE FOR THE NEW BOTTLENECK: MEMORY ACCESS,"STEFAN MANEGOLD, PETER A. BONCZ, MARTIN L. KERSTEN",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765239,ONLINE DYNAMIC REORDERING,"VIJAYSHANKAR RAMAN, BHASKARAN RAMAN, JOSEPH M. HELLERSTEIN",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765236,EXPLOITING EARLY SORTING AND EARLY PARTITIONING FOR DECISION SUPPORT QUERY PROCESSING,"J. CLAUSSEN, A. KEMPER, D. KOSSMANN, C. WIESNER",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765237,ONE-DIMENSIONAL AND MULTI-DIMENSIONAL SUBSTRING SELECTIVITY ESTIMATION,"H. V. JAGADISH, OLGA KAPITSKAIA, RAYMOND T. NG, DIVESH SRIVASTAVA",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765234,GUEST EDITORIAL,MALCOLM P. ATKINSON,The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765235,CONTEXT-BASED PREFETCH - AN OPTIMIZATION FOR IMPLEMENTING OBJECTS ON RELATIONS,"PHILIP A. BERNSTEIN, SHANKAR PAL, DAVID SHUTT",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765231,VIEW MANAGEMENT IN MULTIMEDIA DATABASES,"K. SELCUK CANDAN, ERIC LEMAR, V. S. SUBRAHMANIAN",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765232,DYNAMIC VP-TREE INDEXING FOR N-NEAREST NEIGHBOR SEARCH GIVEN PAIR-WISE DISTANCES,"ADA WAI-CHEE FU, POLLY MEI-SHUEN CHAN, YIN-LING CHEUNG, YIU SANG MOON",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765224,UNQL: A QUERY LANGUAGE AND ALGEBRA FOR SEMISTRUCTURED DATA BASED ON STRUCTURAL RECURSION,"PETER BUNEMAN, MARY FERNANDEZ, DAN SUCIU",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765230,CHECKING THE TEMPORAL INTEGRITY OF INTERACTIVE MULTIMEDIA DOCUMENTS,"I. MIRBEL, B. PERNICI, T. SELLIS, S. TSERKEZOGLOU, M. VAZIRGIANNIS",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765222,DECLARATIVE SPECIFICATION OF WEB SITES WITH S,"MARY FERNANDEZ, DANIELA FLORESCU, ALON LEVY, DAN SUCIU",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
765223,ANALYSIS OF NAVIGATION BEHAVIOUR IN WEB SITES INTEGRATING MULTIPLE INFORMATION SYSTEMS,"BETTINA BERENDT, MYRA SPILIOPOULOU",The VLDB Journal — The International Journal on Very Large Data Bases ,2000
672176,MINING MULTI-DIMENSIONAL CONSTRAINED GRADIENTS IN DATA CUBES,"GUOZHU DONG, JIAWEI HAN, JOYCE M. W. LAM, JIAN PEI, KE WANG",VLDB,2001
672175,STORAGE AND QUERYING OF E-COMMERCE DATA,"RAKESH AGRAWAL, AMIT SOMANI, YIRONG XU",VLDB,2001
672174,SURFING WAVELETS ON STREAMS: ONE-PASS SUMMARIES FOR APPROXIMATE AGGREGATE QUERIES,"ANNA C. GILBERT, YANNIS KOTIDIS, S. MUTHUKRISHNAN, MARTIN STRAUSS",VLDB,2001
672046,DATA STAGING FOR ON-DEMAND BROADCAST,"DEMET AKSOY, MICHAEL J. FRANKLIN, STANLEY B. ZDONIK",VLDB,2001
672180,DATA MANAGEMENT FOR PERVASIVE COMPUTING,"MITCH CHERNIACK, MICHAEL J. FRANKLIN, STANLEY B. ZDONIK",VLDB,2001
672179,FLEXIBLE AND SCALABLE DIGITAL LIBRARY SEARCH,"HENK ERNST BLOK, MENZO WINDHOUWER, ROELOF VAN ZWOL, MILAN PETKOVIC, PETER M. G. APERS, MARTIN L. KERSTEN, WILLEM JONKER",VLDB,2001
672178,INDEXING THE DISTANCE: AN EFFICIENT METHOD TO KNN PROCESSING,"CUI YU, BENG CHIN OOI, KIAN-LEE TAN, H. V. JAGADISH",VLDB,2001
672177,AN EXTENDIBLE HASH FOR MULTI-PRECISION SIMILARITY QUERYING OF IMAGE DATABASES,"SHU LIN, M. TAMER OZSU, VINCENT ORIA, RAYMOND T. NG",VLDB,2001
672185,COLLABORATIVE ANALYTICAL PROCESSING - DREAM OR REALITY? (PANEL ABSTRACT),"WILLIAM O'CONNELL, ANDREW WITKOWSKI, GOETZ GRAEFE",VLDB,2001
672183,A DATA WAREHOUSING ARCHITECTURE FOR ENABLING SERVICE PROVISIONING PROCESS,YANNIS KOTIDIS,VLDB,2001
672182,AGGREGATE MAINTENANCE FOR DATA WAREHOUSING IN INFORMIX RED BRICK VISTA,"CRAIG J. BUNKER, LATHA S. COLBY, RICHARD L. COLE, WILLIAM J. MCKENNA, GOPAL MULAGUND, DAVID WILHITE",VLDB,2001
672181,SELF-SIMILARITY IN THE WEB,"STEPHEN DILL, RAVI KUMAR, KEVIN S. MCCURLEY, SRIDHAR RAJAGOPALAN, D. SIVAKUMAR, ANDREW TOMKINS",VLDB,2001
672189,SUPERVISED WRAPPER GENERATION WITH LIXTO,"ROBERT BAUMGARTNER, SERGIO FLESCA, GEORG GOTTLOB",VLDB,2001
672188,DYNAMIC PIPELINE SCHEDULING FOR IMPROVING INTERACTIVE QUERY PERFORMANCE,"TOLGA URHAN, MICHAEL J. FRANKLIN",VLDB,2001
672187,ENABLING END-USERS TO CONSTRUCT DATA-INTENSIVE WEB-SITES FROM XML REPOSITORIES: AN EXAMPLE-BASED APPROACH,"ATSUYUKI MORISHIMA, SEIICHI KOIZUMI, HIROYUKI KITAGAWA, SATOSHI TAKANO",VLDB,2001
672186,THE WORLINFO ASSISTANT: SPATIO-TEMPORAL INFORMATION INTEGRATION ON THE WEB,"JOSE LUIS AMBITE, CRAIG A. KNOBLOCK, MOHAMMAD R. KOLAHDOUZAN, MARIA MUSLEA, CYRUS SHAHABI, SNEHAL THAKKAR",VLDB,2001
672192,VIEWS IN A LARGE SCALE XML REPOSITORY,"SOPHIE CLUET, PIERANGELO VELTRI, DAN VODISLAV",VLDB,2001
176569,AUTOMATED RESOLUTION OF SEMANTIC HETEROGENEITY IN MULTIDATABASES,"M. W. BRIGHT, A. R. HURSON, S. PAKZAD",ACM Trans. Database Syst. ,1994
672193,COMPARING HYBRID PEER-TO-PEER SYSTEMS,"BEVERLY YANG, HECTOR GARCIA-MOLINA",VLDB,2001
176570,USING SEMANTIC VALUES TO FACILITATE INTEROPERABILITY AMONG HETEROGENEOUS INFORMATION SYSTEMS,"EDWARD SCIORE, MICHAEL SIEGEL, ARNON ROSENTHAL",ACM Trans. Database Syst. ,1994
672190,"IMPROVING BUSINESS PROCESS QUALITY THROUGH EXCEPTION UNDERSTANDING, PREDICTION, AND PREVENTION","DANIELA GRIGORI, FABIO CASATI, UMESHWAR DAYAL, MING-CHIEN SHAN",VLDB,2001
174642,ON COMPLETENESS OF HISTORICAL RELATIONAL QUERY LANGUAGES,"JAMES CLIFFORD, ALBERT CROKER, ALEXANDER TUZHILIN",ACM Trans. Database Syst. ,1994
672191,GENERIC SCHEMA MATCHING WITH CUPID,"JAYANT MADHAVAN, PHILIP A. BERNSTEIN, ERHARD RAHM",VLDB,2001
176568,TOOLS AND TRANSFORMATIONS-RIGOROUS AND OTHERWISE-FOR PRACTICAL DATABASE DESIGN,"ARNON ROSENTHAL, DAVID REINER",ACM Trans. Database Syst. ,1994
672197,AN EVALUATION OF GENERIC BULK LOADING TECHNIQUES,"JOCHEN VAN DEN BERCKEN, BERNHARD SEEGER",VLDB,2001
181551,IN MEMORY OF BOB KOOI (1951-1993),MICHAEL STONEBRAKER,SIGMOD Record,1994
672198,FAST EVALUATION TECHNIQUES FOR COMPLEX SIMILARITY QUERIES,"KLEMENS BOHM, MICHAEL MLIVONCIC, HANS-JORG SCHEK, ROGER WEBER",VLDB,2001
181552,OBSERVATIONS ON THE ODMG-93 PROPOSAL FOR AN OBJECT-ORIENTED DATABASE LANGUAGE,WON KIM,SIGMOD Record,1994
672194,VISUAL WEB INFORMATION EXTRACTION WITH LIXTO,"ROBERT BAUMGARTNER, SERGIO FLESCA, GEORG GOTTLOB",VLDB,2001
176571,AMALGAMATING KNOWLEDGE BASES,V. S. SUBRAHMANIAN,ACM Trans. Database Syst. ,1994
672195,WEBFILTER: A HIGH-THROUGHPUT XML-BASED PUBLISH AND SUBSCRIBE SYSTEM,"JOAO PEREIRA, FRANCOISE FABRET, HANS-ARNO JACOBSEN, FRANCOIS LLIRBAT, DENNIS SHASHA",VLDB,2001
176573,INDEX STRUCTURES FOR SELECTIVE DISSEMINATION OF INFORMATION UNDER THE BOOLEAN MODEL,"TAK W. YAN, HECTOR GARCIA-MOLINA",ACM Trans. Database Syst. ,1994
672201,ONTOLOGY-BASED SUPPORT FOR DIGITAL GOVERNMENT,"ATHMAN BOUGUETTAYA, AHMED K. ELMAGARMID, BRAHIM MEDJAHED, M. OUZZANI",VLDB,2001
672202,A FAST INDEX FOR SEMISTRUCTURED DATA,"BRIAN COOPER, NEAL SAMPLE, MICHAEL J. FRANKLIN, GISLI R. HJALTASON, MOSHE SHADMON",VLDB,2001
